tr,id,mel_lte_uorf,mel_lte_SE_uorf,sim_lte_uorf,sim_lte_SE_uorf,log2Beta_uorf,SE_log2Beta_uorf,p_log2Beta_uorf,adj_P_log2Beta_uorf,mel_lte_cds,mel_lte_SE_cds,sim_lte_cds,sim_lte_SE_cds,log2Beta_cds,SE_log2Beta_cds,p_log2Beta_cds,adj_P_log2Beta_cds,log2Gamma,SE_log2Gamma,p_log2Gamma,adj_P_log2Gamma
FBtr0299804,FBtr0299804_609,-7.68268729229572,1.60889000083543,-6.19087436975908,1.76069427835013,1.49181292253664,2.38507261453464,0.53165670256249,0.80966340766518,-5.68262657709793,1.95821128705923,-4.34281886127334,2.50993104245581,1.3398077158246,3.18344864614611,0.673852379211854,0.884959425824598,-0.152005206712041,3.97780299402228,0.969517571163416,0.998692513276662
FBtr0299804,FBtr0299804_623,-7.68268729229572,1.60889000083543,-6.10841056636302,1.77888361461973,1.5742767259327,2.39853162354612,0.511598820766961,0.79700319444372,-5.68262657709793,1.95821128705923,-4.34281886127334,2.50993104245581,1.3398077158246,3.18344864614611,0.673852379211854,0.884959425824598,-0.2344690101081,3.9858875086736,0.953091660195313,0.998692513276662
FBtr0299804,FBtr0299804_626,-7.53068188521617,1.62343437112258,-6.10841056636302,1.77888361461973,1.42227131885314,2.40831187176926,0.55481007995115,0.822798734798827,-5.68262657709793,1.95821128705923,-4.34281886127334,2.50993104245581,1.3398077158246,3.18344864614611,0.673852379211854,0.884959425824598,-0.0824636030285451,3.99178047421877,0.983518192834995,0.998692513276662
FBtr0299804,FBtr0299804_769,-3.36069661535296,3.4144659497717,-2.02096288803712,4.34606920885901,1.33973372731584,5.52692457794954,0.808469223704532,0.940983070239057,-5.68262657709793,1.95821128705923,-4.34281886127334,2.50993104245581,1.3398077158246,3.18344864614611,0.673852379211854,0.884959425824598,7.39885087548409e-05,6.37818473964123,0.999990744343223,0.999990744343223
FBtr0299806,FBtr0299806_26,-1.35872748291809,0.917002731364484,-1.57832473884777,1.49549045551793,-0.21959725592968,1.7542479049083,0.900380823295165,0.978389525500418,-4.72546811624154,1.35441040352552,-2.38565721090393,1.80491165101675,2.33981090533761,2.25657563780924,0.299789150690277,0.612860654695026,2.55940816126729,2.85823710021218,0.370546629387966,0.998692513276662
FBtr0299806,FBtr0299806_479,-4.04741578257972,1.07671185346161,-7.57555480379885,1.57100501843707,-3.52813902121913,1.90456430275778,0.063959055610652,0.222930831436262,-4.72546811624154,1.35441040352552,-2.38565721090393,1.80491165101675,2.33981090533761,2.25657563780924,0.299789150690277,0.612860654695026,5.86794992655674,2.95287974568783,0.0469007144427048,0.867374887111787
FBtr0299806,FBtr0299806_482,-5.00557811030527,1.30345533022202,-7.51281867122857,1.57718288847171,-2.5072405609233,2.0460942455254,0.220432521646925,0.511488509275376,-4.72546811624154,1.35441040352552,-2.38565721090393,1.80491165101675,2.33981090533761,2.25657563780924,0.299789150690277,0.612860654695026,4.84705146626091,3.0460852369437,0.111555663114836,0.998692513276662
FBtr0299806,FBtr0299806_519,-7.26764271521955,1.65042453618287,-6.19087436975908,1.76069427835013,1.07676834546047,2.41328520723294,0.655464609292424,0.875120830599567,-4.72546811624154,1.35441040352552,-2.38565721090393,1.80491165101675,2.33981090533761,2.25657563780924,0.299789150690277,0.612860654695026,1.26304255987714,3.30394901604179,0.702251683299267,0.998692513276662
FBtr0299806,FBtr0299806_539,-4.80077812158066,0.970209924673524,-3.57830751535224,1.43953042267882,1.22247060622842,1.73595942802615,0.481305369776508,0.774079453825588,-4.72546811624154,1.35441040352552,-2.38565721090393,1.80491165101675,2.33981090533761,2.25657563780924,0.299789150690277,0.612860654695026,1.11734029910919,2.84704912934552,0.694721630863254,0.998692513276662
FBtr0299806,FBtr0299806_545,-5.69947838453374,1.1717241764567,-3.38566140452286,1.46947253878074,2.31381698001088,1.87943797128925,0.218277328796812,0.50844503464189,-4.72546811624154,1.35441040352552,-2.38565721090393,1.80491165101675,2.33981090533761,2.25657563780924,0.299789150690277,0.612860654695026,0.0259939253267323,2.93673640238242,0.992937779208539,0.998881799698139
